x,y,state_label
11.241264,2.8153255,1
11.231796,2.7899752,1
11.235523,2.7751088,1
11.278962,2.779769,1
11.265791,2.7914474,1
11.3329735,2.8326135,1
11.302063,2.7985666,1
11.290864,2.792174,1
11.26575,2.7974255,1
11.329625,2.8213239,1
11.342289,2.8441021,1
11.308402,2.7978745,1
11.358429,2.832456,1
11.345947,2.831404,1
11.359902,2.8418107,1
11.321401,2.8220918,1
11.330422,2.8102734,1
11.314234,2.807058,1
11.343829,2.8080816,1
11.313624,2.7637882,1
11.38459,2.8302844,1
11.395875,2.81824,1
11.422757,2.856431,1
11.416206,2.8402784,1
11.41436,2.857177,1
11.375033,2.8326561,1
11.345702,2.8215406,1
11.471054,2.8609679,1
11.448257,2.870898,1
11.422982,2.842641,1
11.37195,2.836255,1
11.508984,2.9019082,1
11.447293,2.8609078,1
11.446099,2.8586526,1
11.451252,2.8494449,1
11.465934,2.867689,1
11.413795,2.842418,1
11.489544,2.9014468,1
11.402531,2.8144376,1
11.46673,2.8728895,1
11.494989,2.8893168,1
11.522195,2.907048,1
11.480427,2.862664,1
11.483493,2.8767908,1
11.515227,2.910644,1
11.517985,2.9074366,1
11.485752,2.919955,1
11.499573,2.8960407,1
11.50293,2.910047,1
11.576651,2.9623103,1
11.538169,2.9090862,1
11.541182,2.91005,1
11.540276,2.923617,1
11.546359,2.944743,1
11.567686,2.965126,1
11.5773,2.9655213,1
11.5505705,2.9125578,1
11.545105,2.902553,1
11.626608,2.9815803,1
11.599132,2.963852,1
11.584436,2.9584343,1
11.665443,3.0289307,1
11.570439,2.9441223,1
11.591458,2.973732,1
11.569747,2.9708872,1
11.640056,3.043217,1
11.620651,3.016848,1
11.654052,3.0475092,1
11.643976,3.0373425,1
11.607592,3.0000532,1
11.684989,3.064275,1
11.6537485,3.0598414,1
11.683526,3.0792818,1
11.684203,3.0935464,1
11.683946,3.0896094,1
11.67032,3.095736,1
11.638969,3.0641673,1
11.644011,3.092686,1
11.614835,3.1016636,1
11.656924,3.0941126,1
11.671133,3.0969577,1
11.699426,3.1275964,1
11.658578,3.1501365,1
11.64043,3.1270568,1
11.6474285,3.1401637,1
11.709793,3.1362646,1
11.696941,3.138856,1
11.687029,3.1075714,1
11.68044,3.1164105,1
11.644567,3.1024737,1
11.644878,3.1599162,1
11.687756,3.1370146,1
11.692385,3.1391878,1
11.660035,3.1203878,1
11.701444,3.135608,1
11.715724,3.1455503,1
11.654231,3.1528072,1
11.677793,3.1462278,1
11.706153,3.1504877,1
11.677997,3.1439898,1
11.655063,3.1692646,1
11.712804,3.1493793,1
11.715083,3.1229575,1
11.63633,3.1620357,1
11.680806,3.1413057,1
11.675091,3.1258,1
11.626818,3.1240888,1
11.690445,3.1482913,1
11.720376,3.159384,1
11.699098,3.1266847,1
11.744494,3.1695068,1
11.815766,3.1865027,1
11.746463,3.1800063,1
11.737837,3.1200528,1
11.736016,3.1535683,1
11.74751,3.1707869,1
11.754765,3.1502934,1
11.717527,3.1510952,1
11.724727,3.127164,1
11.728624,3.1576333,1
11.753992,3.1528788,1
11.746684,3.149287,1
11.741256,3.1581626,1
11.729622,3.1317387,1
11.728466,3.180984,1
11.729448,3.1739795,1
11.72045,3.1714993,1
11.740809,3.1560485,1
11.710695,3.165175,1
11.701293,3.1497579,1
11.713126,3.1871862,1
11.7167225,3.1494386,1
11.764412,3.1634743,1
11.751918,3.2000158,1
11.741944,3.1617956,1
11.682157,3.1930473,1
11.734402,3.167998,1
11.721442,3.1712353,1
11.7359705,3.1794548,1
11.699882,3.2133946,1
11.77972,3.170465,1
11.717954,3.1778002,1
11.758578,3.1755493,1
11.652056,3.247299,1
11.752517,3.1930451,1
11.722702,3.212286,1
11.741759,3.2194426,1
11.692782,3.2093863,1
11.726236,3.201027,1
11.660469,3.1858985,1
11.679948,3.2122235,1
11.696659,3.166751,1
11.710795,3.193427,1
11.662822,3.1748843,1
11.687793,3.2053087,1
11.6727495,3.1969767,1
11.720584,3.1553333,1
11.671981,3.1957767,1
11.646627,3.1898394,1
11.658823,3.2040098,1
11.593687,3.2340777,1
11.610236,3.2409427,1
11.687943,3.1946647,1
11.714757,3.2053711,1
11.678735,3.178422,1
11.709813,3.1769679,1
11.61133,3.2432103,1
11.629749,3.2368882,1
11.680656,3.1379154,1
11.582097,3.191139,1
11.546312,3.2506924,1
11.619238,3.24413,1
11.6339855,3.1923313,1
11.554912,3.2441287,1
11.532716,3.2715926,1
11.607688,3.239106,1
11.581742,3.245754,1
11.624954,3.1939485,1
11.641444,3.2253284,1
11.615832,3.1847146,1
11.622996,3.2148542,1
11.595033,3.2404296,1
11.426914,3.2206109,1
11.6318,3.225279,1
11.503703,3.2899907,1
11.575743,3.295803,1
4.475027,-0.8031613,3
4.4815764,-0.9322869,3
4.347688,-0.8294629,3
4.2631025,-0.8868385,3
4.230108,-0.87868476,3
4.318504,-0.804137,3
4.3493896,-0.87929,3
4.271226,-0.8901672,3
4.3056555,-0.87354916,3
4.3481917,-0.8650938,3
4.2162204,-0.86261487,3
4.2774777,-0.90560216,3
4.19081,-0.86312157,3
4.204719,-0.855934,3
4.1911597,-0.81948227,3
4.2180405,-0.828431,3
4.158792,-0.79587317,3
4.209513,-0.8225861,3
4.2656226,-0.8198121,3
4.1884804,-0.746603,3
4.2316546,-0.7845598,3
4.270481,-0.6849736,3
4.2553353,-0.7188618,3
4.2263017,-0.7124035,3
4.2798295,-0.7012186,3
4.232805,-0.67133,3
4.267836,-0.5759699,3
4.223844,-0.6434371,3
4.229648,-0.629436,3
4.231491,-0.69162995,3
4.206954,-0.5936151,3
4.207238,-0.57782453,3
4.203815,-0.57374465,3
4.1756334,-0.6319931,3
4.181612,-0.6274735,3
4.1352253,-0.48622435,3
4.1399956,-0.49568096,3
4.157619,-0.40460593,3
4.095824,-0.37681666,3
4.115129,-0.3873541,3
4.0629134,-0.2809983,3
4.1004624,-0.31487745,3
4.01974,-0.23726593,3
4.0477242,-0.30424127,3
4.1040654,-0.24041124,3
4.064553,-0.22584164,3
4.078407,-0.19396803,3
4.0348816,-0.064741224,3
4.0220995,-0.013505969,3
4.0180297,-0.09855288,3
4.0131474,0.0846714,3
4.043871,0.034411315,3
4.0263124,0.023155091,3
3.9702563,0.03355787,3
4.103569,-0.12446192,3
4.075041,-0.060872164,3
4.0806503,-0.0942411,3
4.0639877,0.0028770284,3
3.9358945,-0.1296175,3
3.952094,0.1104929,3
4.0206456,0.06126385,3
4.0973787,0.015972361,3
4.0093946,0.045713022,3
3.9858859,0.09950968,3
3.9734771,0.14455955,3
4.06378,0.117503,3
3.9673462,0.1853961,3
4.042306,0.087392434,3
3.9988215,0.17856099,3
3.9532104,0.12687132,3
3.945478,0.19308211,3
3.9237761,0.12601338,3
3.9293451,0.16953531,3
3.9457846,0.19231416,3
3.869448,0.17609704,3
3.8422906,0.23726334,3
3.8121395,0.19734296,3
3.858373,0.21677746,3
3.8370428,0.18707043,3
3.9392195,0.2593721,3
3.939319,0.27966794,3
3.893514,0.28998646,3
3.954741,0.19293737,3
3.9052167,0.23652354,3
3.9262893,0.3416456,3
3.9082623,0.46610925,3
3.8194864,0.376168,3
3.7848737,0.4390957,3
3.7259245,0.5308603,3
3.7620978,0.48249438,3
3.7795398,0.51143026,3
3.6181898,0.54895556,3
3.6287642,0.5824232,3
3.727013,0.48237202,3
3.6235833,0.59680766,3
3.5612776,0.519426,3
3.5549169,0.6352566,3
3.525837,0.64197826,3
3.5409687,0.48738,3
3.4092436,0.48653263,3
3.3504267,0.45084596,3
3.2874148,0.47494832,3
3.2884138,0.45961747,3
3.3233988,0.45262295,3
3.367513,0.46489578,3
3.284304,0.5221602,3
3.2296345,0.52067524,3
3.2103887,0.51375264,3
3.0994608,0.32972145,3
3.0136437,0.48866424,3
3.0350306,0.49725002,3
3.0077279,0.5217872,3
2.9620545,0.5152998,3
2.955431,0.5229275,3
2.9567122,0.53925407,3
2.8177624,0.58054423,3
2.823306,0.5950494,3
2.798635,0.6201913,3
2.7365878,0.61385375,3
2.6848857,0.5628233,3
2.7268825,0.6404288,3
2.7084439,0.6991375,3
2.6803071,0.70394766,3
2.5823882,0.698056,3
2.5623224,0.7599713,3
2.4553344,0.7375759,3
2.4578567,0.71860427,3
-0.11320691,1.5224975,3
-0.19690552,1.543514,3
-0.2729682,1.5383078,3
-0.2993742,1.5265758,3
-0.32253236,1.5363598,3
-0.27818185,1.5190973,3
-0.3594508,1.5105201,3
-0.2887381,1.4877738,3
-0.37891203,1.5137923,3
-0.34764716,1.479642,3
-0.37251672,1.5245683,3
-0.3863632,1.4898063,3
-0.3429372,1.5308533,3
-0.3326517,1.5153064,3
-0.3783058,1.5253612,3
-0.38983265,1.5279164,3
-0.3993949,1.5195735,3
-0.39872202,1.5183026,3
-0.42520896,1.4969828,3
-0.4322573,1.4871473,3
-0.41679648,1.4840584,3
-0.4334473,1.4853872,3
-0.4551923,1.526117,3
-0.44503716,1.4793361,3
-0.4165777,1.4749298,3
-0.44610748,1.4725381,3
-0.47172752,1.465146,3
-0.4459893,1.4316751,3
-0.49089336,1.5135143,3
-0.47961342,1.5133351,3
-0.48792192,1.5389545,3
-0.49696636,1.575087,3
-0.50687677,1.5210242,3
-0.5011009,1.5359511,3
-0.57234126,1.6805196,6
-0.5352224,1.5541751,6
-0.44903356,1.515734,6
-0.4954349,1.7090182,6
-0.5210571,1.6874923,6
-0.46216768,1.5879748,6
-0.49993125,1.6244961,6
-0.49684075,1.5777538,6
-0.5227474,1.591157,6
-0.5579011,1.5742568,6
-0.5847884,1.6837248,6
-0.54473335,1.6698805,6
-0.5407936,1.6087785,6
-0.5605736,1.6968685,6
-0.52213883,1.6226971,6
-0.54615694,1.6448674,6
-0.45477197,1.6867282,6
-0.49626574,1.728129,6
-0.48119542,1.6523689,6
-0.28007674,1.6858689,6
-0.37280944,1.6661066,6
-0.46344534,1.7088373,6
-0.53814226,1.701612,6
-0.51782364,1.6551154,6
-0.4611176,1.8079437,6
-0.4714888,1.8208169,6
-0.5227516,1.8068068,6
-0.5987775,1.8391207,6
-0.6348756,1.8222747,6
-0.5781247,1.8163044,6
-0.64312977,1.8313569,6
-0.6239435,1.9097332,6
-0.6875617,1.8802295,6
-0.6561364,1.8981208,6
-0.5623821,1.8545861,6
-0.580916,1.925043,6
-0.63413805,1.9244821,6
-0.71281105,1.9319085,6
-0.70352644,1.956793,6
-0.7638107,2.0150468,6
-0.8433601,2.0279202,6
-0.76231295,2.0420666,6
-0.88686997,1.9754359,6
-0.82967895,2.0171015,6
-0.78147286,2.0405204,6
-0.92690027,2.0384183,6
-0.76420826,2.0089974,6
-0.798948,2.0068922,6
-0.80799747,2.0385263,6
-0.7159481,1.9448853,6
-0.715317,1.909223,6
-0.7255472,2.012013,6
-0.7972609,1.921471,6
-0.8313405,2.022072,6
-0.6510309,1.8815535,6
-0.7157412,1.9469624,6
-0.8094031,1.9415065,6
-0.7504029,1.9285672,6
-0.73147225,1.9495935,6
-0.734308,1.9484491,6
-0.7485348,1.9198173,6
-0.70900154,1.891537,6
-0.67863184,1.9288688,6
-0.7611456,1.9446031,6
-0.70330334,1.9134715,6
-0.77276546,1.9576243,6
-0.7280435,1.9133598,6
-0.7394467,1.9592048,6
-0.72986853,1.8587744,6
-0.7614083,1.9240866,6
-0.8266369,1.9508926,6
-0.80777574,1.9139382,6
-0.79195833,1.9388689,6
-0.77437174,1.954968,6
-0.7952777,1.9151096,6
-0.755819,1.9488394,6
-0.7729943,1.9321673,6
-0.8146592,1.947607,6
-0.6910967,2.0102165,6
-0.7790338,1.8947868,6
-0.7594303,1.8887951,6
-0.731078,1.8971901,6
-0.7992166,1.9083396,6
-0.7837856,1.838728,6
-0.7308508,1.8726722,6
-0.74910325,1.8655039,6
-0.71200293,1.8994678,6
-0.75826794,1.8926305,6
-0.7785586,1.9185836,6
-0.83275616,1.9936621,6
-0.868126,1.9769177,6
-0.8776975,2.0088673,6
-0.91258335,2.042846,6
-0.92637134,2.0397613,6
-0.9452487,2.0420845,6
-1.006839,2.0818048,6
-1.0053507,2.092769,6
-1.1164799,2.1397853,6
-1.0714974,2.1511617,6
-1.1268009,2.140036,6
-1.247744,2.257104,6
-1.1203389,2.146622,6
-1.1421202,2.1730826,6
-1.0880935,2.144965,6
-1.017073,2.182392,6
-1.1062735,2.228907,6
-1.0924503,2.2796402,6
-1.0133283,2.1895475,6
-1.1122193,2.2337127,6
-1.1477575,2.1582081,6
-1.2857666,2.2887464,6
-1.278999,2.2706516,6
-1.29622,2.2330117,6
-1.3546845,2.245321,6
-1.3190868,2.2788455,6
-1.3489434,2.2496872,6
-1.2039521,2.2769158,6
-1.3131808,2.2872155,6
-1.2568922,2.3191273,6
-1.3718386,2.3469334,6
-1.3184108,2.3023474,6
-1.3379453,2.2988677,6
-1.3744091,2.2882037,6
-1.3869339,2.3311117,6
-1.3463997,2.2926424,6
-1.413149,2.2707589,6
-1.3572725,2.3248608,6
-1.3970796,2.3250914,6
-1.4446474,2.3074527,6
-1.368962,2.319666,6
-1.3721817,2.2165236,6
-1.4835501,2.2855024,6
-1.4780377,2.3678684,6
-1.4520476,2.3733308,6
-1.4181525,2.3315964,6
-1.4429227,2.37574,6
-1.4287755,2.3173456,6
-1.4486852,2.4078915,6
-1.4549745,2.4209085,6
-1.4314127,2.3544009,6
-1.3774157,2.28962,6
-1.453847,2.2712455,6
-1.4244643,2.3483777,6
-1.4166412,2.3069239,6
-1.4434608,2.2574599,6
-1.4484788,2.3081133,6
-1.3771472,2.3191774,6
-1.4756014,2.2554255,6
-1.4216981,2.309591,6
-1.4566531,2.2846904,6
-1.33344,2.3127747,6
-1.3140172,2.3438072,6
-1.3645377,2.2474318,6
-1.4175204,2.3779752,6
-1.3901404,2.316749,6
-1.3821132,2.3961487,6
-1.3624616,2.2429717,6
-1.4485068,2.2374651,6
-1.4119002,2.2440991,6
-1.4158528,2.2571697,6
-1.430369,2.3445182,6
-1.4389749,2.287908,6
-1.4471728,2.2289197,6
-1.385207,2.263818,6
-1.438583,2.2539616,6
-1.3675568,2.2515185,6
-1.424696,2.269068,6
-1.3075391,2.2516236,6
-1.4096351,2.1996112,6
-1.4238405,2.2248325,6
-1.3339444,2.16684,6
-1.45645,2.1648755,6
-1.3992476,2.1898837,6
-1.3685647,2.1685092,6
-1.393592,2.2498116,6
-1.3228368,2.1784258,6
-1.3004143,2.180681,6
-1.2538968,2.262916,6
-1.2370069,2.207036,6
-1.2703716,2.2564075,6
-1.2987102,2.2128563,6
-1.2484449,2.2147074,6
-1.2847686,2.153524,6
-1.1971176,2.2018523,6
-1.2663144,2.222519,6
-1.3044244,2.161013,6
-1.3494796,2.1402407,6
-1.2592852,2.1643167,6
-1.2620047,2.1438158,6
-1.230063,2.1388357,6
-1.2638218,2.0907953,6
-1.2597939,2.0687943,6
-1.2709972,2.0631547,6
-1.253246,2.063978,6
-1.337343,2.1340387,6
-1.2747729,2.08809,6
-1.288783,2.138261,6
-1.3647102,2.155612,6
-1.4003124,2.1807973,6
-1.3489859,2.213846,6
-1.389503,2.1364074,6
-1.2921433,2.1830199,6
-1.375057,2.1641169,6
-1.3316485,2.1518457,6
-1.4176558,2.1634903,6
-1.3288273,2.2702188,6
-1.3871807,2.1468244,6
-1.4757692,2.2257755,6
-1.4802548,2.1260822,6
-1.351544,2.141961,6
-1.3774439,2.1478364,6
-1.3661413,2.2182283,6
-1.346586,2.1551766,6
-1.4041696,2.1754434,6
-1.4191505,2.1913853,6
-1.4134493,2.173036,6
-1.3622521,2.2558908,6
-1.4064194,2.293751,6
-1.3569703,2.208299,6
-1.4641646,2.1800745,6
-1.4511794,2.1708107,6
-1.4855031,2.1835964,6
-1.4072824,2.2390025,6
-1.4865508,2.2727869,6
-1.4636596,2.1962216,6
-1.4556202,2.257355,6
-1.4473208,2.1971965,6
-1.2511379,2.1798851,6
-1.3505018,2.3058865,6
-1.4039192,2.3102207,6
-1.4373084,2.1771016,6
-1.4010272,2.2232592,6
-1.4663945,2.1649308,6
-1.442324,2.2329772,6
-1.4352114,2.2070818,6
-1.4799767,2.2121081,6
-1.4938675,2.1985753,6
-1.5646721,2.1301045,6
-1.5814455,2.1029696,6
-1.5497954,2.1214352,6
-1.5261245,2.1473982,6
-1.5786344,2.1741602,6
-1.4989231,2.1913784,6
-1.5372581,2.0628698,6
-1.5379012,2.1363506,6
-1.6284614,2.082293,6
-1.5719008,2.13726,6
-1.6340469,2.1266365,6
-1.555884,2.1811516,6
-1.5983176,2.189961,6
-1.6340909,2.1834707,6
-1.6551484,2.0883827,6
-1.6695153,2.1351547,6
-1.7508821,2.0796618,6
-1.75894,2.0846207,6
-1.8658327,2.0595138,6
-1.8241357,2.1354542,6
-1.8205636,2.1588917,6
-1.699707,2.090662,6
-1.8010674,2.0548797,6
-1.7605376,2.1075642,6
-1.8178868,1.9996568,6
-1.7960992,2.155127,6
-1.9375716,1.9771103,6
-1.9107852,2.057666,6
-1.9070233,2.1025841,6
-1.8639534,2.076973,6
-2.0120056,1.9579717,6
-2.052755,1.9670407,6
-2.081894,1.9364593,6
-2.0789242,1.9241365,6
-2.176489,1.8564608,6
-2.1729772,1.9009659,6
-2.0830069,1.89311,6
-2.2520275,1.8474838,6
-2.2486348,1.8689245,6
-2.3188174,1.8768061,6
-2.3271127,1.836459,6
-2.3135974,1.8435367,6
-2.4028065,1.7928201,6
-2.2716422,1.8924218,6
-2.3985636,1.7595322,6
-2.4527705,1.8156679,6
-2.4778116,1.7718191,6
-2.5566201,1.8295082,6
-2.5790405,1.786552,6
-2.5940194,1.7401602,6
-2.6285622,1.8592013,6
-2.4897585,1.7423626,6
-2.667722,1.7955147,6
-2.721991,1.8046353,6
-2.6127963,1.7583996,6
-2.6391976,1.79052,6
-2.672406,1.7498357,6
-2.642451,1.7202299,6
-2.7251995,1.7069793,6
-2.712988,1.6560255,6
-2.6736298,1.6484108,6
-2.7731848,1.6960444,6
-2.7464194,1.6569037,6
-2.7884119,1.7020816,6
-2.7362998,1.6639974,6
-2.7678652,1.6309757,6
-2.6747081,1.6362582,6
-2.8443632,1.6888045,6
-2.8255825,1.7770158,6
-2.8013387,1.693174,6
-2.899001,1.6285534,6
-2.9929812,1.6915443,6
-2.9763029,1.6986746,6
-2.8725417,1.6740739,6
-2.9405136,1.6299417,6
-2.8723452,1.700804,6
-2.900845,1.6718976,6
-2.9935358,1.6850464,6
-3.0050175,1.670049,6
-2.9511938,1.6557065,6
-2.9932263,1.6312739,6
-2.951962,1.6482406,6
-2.9574602,1.6711819,6
-2.99058,1.7293586,6
-3.100699,1.6956995,6
-3.0855246,1.771802,6
-3.0964234,1.7418617,6
-3.0898674,1.736458,6
-3.1046624,1.7302268,6
-3.1348386,1.8643112,6
-2.9868762,1.7645038,6
-3.0333714,1.7273059,6
-3.1438034,1.713949,6
-3.1129308,1.8209195,6
-3.2433548,1.7947088,6
-3.1131785,1.8262795,6
-3.2045054,1.7977974,6
-3.1090994,1.7586598,6
-3.140514,1.759209,6
-3.1282082,1.7872956,6
-3.0824604,1.8327036,6
-3.225137,1.7714108,6
-3.1390169,1.8016609,6
-3.1031523,1.7442697,6
-3.1311917,1.7725508,6
-3.186124,1.7547097,6
-3.1036413,1.8514874,6
-3.1529446,1.8101921,6
-3.1669662,1.9069905,6
-3.1814075,1.8195481,6
-3.2029486,1.8110911,6
-3.2241266,1.8101811,6
-3.1833484,1.8290801,6
-3.2554338,1.891318,6
-3.2153563,1.8687499,6
-3.1796637,1.8412806,6
-3.217251,1.9538686,6
-3.2654655,2.0185633,6
-3.3125916,2.003605,6
-3.1570098,1.8999797,6
-3.2851367,2.036601,6
-3.2909722,2.0508049,6
-3.2773616,1.9420302,6
-3.284828,2.032493,6
-3.2859912,2.072317,6
-3.3291435,1.9526452,6
-3.3928666,2.0937474,6
-3.467128,2.1965463,6
-3.473389,2.1735988,6
-3.3663023,2.2243226,6
-3.3091557,2.0992873,6
-3.3806918,2.131048,6
-3.3609273,2.145092,6
-3.4052427,2.2439604,6
-3.383653,2.155353,6
-3.4107218,2.1746294,6
-3.3463018,2.2236526,6
-3.4588716,2.1870673,6
-3.5057485,2.1735754,6
-3.4240582,2.1753898,6
-3.4331193,2.2444212,6
-3.4080927,2.2703764,6
-3.4621177,2.305211,6
-3.4074078,2.1591907,6
-3.4794722,2.213477,6
-3.4797893,2.2878778,6
-3.5217955,2.2986891,6
-3.5161502,2.2439716,6
-3.4573166,2.2149184,6
-3.4599957,2.2243085,6
-3.5223598,2.2341151,6
-3.48064,2.278076,6
-3.5136535,2.2256286,6
-3.5891488,2.2291088,6
-3.5839448,2.1187913,6
-3.5744035,2.182438,6
-3.5700521,2.2491124,6
-3.541801,2.1383011,6
-3.633863,2.2350419,6
-3.6216779,2.1514158,6
-3.6592922,2.2314754,6
-3.6400433,2.2220023,6
-3.6061542,2.321153,6
-3.607897,2.1818583,6
-3.5946658,2.3012016,6
-3.6082783,2.3335836,6
-3.7389474,2.2600863,6
-3.7604632,2.137274,6
-3.7661445,2.178754,6
-3.8605425,2.1434069,6
-3.7959986,2.0906954,6
-3.8824432,2.1402004,6
-3.897222,2.2404423,6
-3.7782714,2.2204552,6
-3.7610822,2.1181324,6
-3.8260665,2.0533805,6
-3.804038,2.0758853,6
-3.8456798,2.20033,6
-3.7211168,2.0798018,6
-3.7577336,2.1642678,6
-3.8702874,2.108784,6
-3.8852851,2.1349356,6
-4.0050173,2.122226,6
-3.8646169,2.0432703,6
-3.9655192,2.045117,6
-3.9059196,2.0607796,6
-3.9746225,2.01714,6
-3.9674067,1.9838824,6
-3.8963528,2.03583,6
-3.9480104,2.0391412,6
-4.002898,2.0533864,6
-3.8764503,2.1099865,6
-4.084293,2.1033626,6
-4.0333576,2.0980377,6
-4.0221415,1.9781129,6
-4.0811505,2.0474708,6
-4.0907965,2.0636225,6
-4.074347,1.9804245,6
-4.051629,1.9529216,6
-3.9853177,1.9550264,6
-3.993012,1.902818,6
-4.0748754,1.9594976,6
-3.991482,1.9502501,6
-4.007072,1.9584318,6
-3.9833188,1.9564039,6
-3.9886947,1.9595258,6
-4.026008,1.9483222,6
-3.931534,1.9369853,6
-3.928027,1.925395,6
-3.9726732,1.8281698,6
-3.9538748,1.872339,6
-3.9444044,1.9334737,6
-3.966284,1.9299374,6
-3.978813,1.9495331,6
-3.968535,1.9361228,6
-4.0120115,1.9047152,6
-3.956372,1.9460398,6
-3.971034,1.9053208,6
-3.9849298,1.9393975,6
-3.98383,1.960733,6
-3.974991,1.9111296,6
-3.9806073,1.8822106,6
-4.0655756,1.8841629,6
-3.981512,1.911649,6
-4.036675,1.833555,6
-4.0063834,1.9108646,6
-4.047483,1.8768226,6
-4.019082,1.8749478,6
-4.0299573,1.8428581,6
-4.0101175,1.7565919,6
-4.038961,1.8309189,6
-4.0482955,1.9354949,6
-3.9753776,1.9307568,6
-3.9518828,1.886991,6
-3.984776,1.9061177,6
-4.022376,1.9459814,6
-3.9655263,1.9185914,6
-3.9596694,1.8891909,6
-3.898289,1.8474833,6
-4.042567,1.882034,6
-3.9551373,1.8568006,6
-3.9614878,1.8073931,6
-3.978578,1.8528106,6
-3.923602,1.8685069,6
-3.9776015,1.868898,6
-3.9743795,1.8777369,6
-3.930622,1.8158973,6
-3.9601789,1.8418272,6
-3.9476514,1.8762699,6
5.44001,-0.80031776,2
5.417265,-0.8677244,2
5.371365,-0.8144258,2
5.4235234,-0.8455749,2
5.398993,-0.82661027,2
5.37511,-0.87224907,2
5.4128585,-0.823727,2
5.4064612,-0.85438913,2
5.4388556,-0.8048844,2
5.4266005,-0.82965744,2
5.377917,-0.9025123,2
5.351688,-0.8792493,2
5.2840114,-0.81514347,2
5.374487,-0.80930614,2
5.361125,-0.80773675,2
5.4186945,-0.8248609,2
5.3621187,-0.8201207,2
5.334698,-0.82782465,2
5.380923,-0.78937,2
5.3627315,-0.70161456,2
5.4749207,-0.6253851,2
5.4800005,-0.57368577,2
5.4767194,-0.6621612,2
5.5432396,-0.6629968,2
5.508363,-0.5930586,2
5.4656262,-0.70199406,2
5.5382323,-0.5979398,2
5.560837,-0.5685991,2
5.5444508,-0.6584244,2
5.5556145,-0.6146083,2
5.5746517,-0.5711944,2
5.565374,-0.60318834,2
5.57311,-0.49174944,2
5.516768,-0.5367961,2
5.5079,-0.45356795,2
5.5170035,-0.40977812,2
5.5120873,-0.48905107,2
5.5822964,-0.53536975,2
5.517153,-0.4693651,2
5.568696,-0.5255179,2
5.5926566,-0.4697906,2
5.485644,-0.423613,2
5.5917945,-0.52332836,2
5.587362,-0.43697503,2
5.564901,-0.44605878,2
5.6134334,-0.42457736,2
5.606645,-0.43847084,2
5.5743237,-0.44941655,2
5.592868,-0.3900869,2
5.5927186,-0.43378082,2
5.6086745,-0.4361917,2
5.6289134,-0.3604411,2
5.582998,-0.3205138,2
5.6263094,-0.30805194,2
5.634026,-0.296293,2
5.5624237,-0.31595647,2
5.6296935,-0.22287479,2
5.5641627,-0.31043744,2
5.6425214,-0.105835095,2
5.6552305,-0.14982699,2
5.6096497,-0.17399432,2
5.6350536,-0.010944675,2
5.6342216,-0.12729558,2
5.663107,-0.031028425,2
5.6342545,-0.07305083,2
5.69242,-0.018163372,2
5.6589313,-0.0048415572,2
5.653607,0.0036233994,2
5.6560154,0.055623535,2
5.694289,0.009900126,2
5.7006607,0.013970129,2
5.7616386,0.11486066,2
5.750384,0.10064013,2
5.690929,0.17626898,2
5.692134,0.18166612,2
5.690186,0.23523071,2
5.7342286,0.15371992,2
5.705374,0.12058609,2
5.6946454,0.19281945,2
5.6931243,0.18667372,2
5.7246366,0.16603133,2
5.700905,0.1797487,2
5.673112,0.14612246,2
5.6732364,0.22982195,2
5.541062,0.42820287,2
5.6587877,0.32475796,2
5.6237235,0.39499575,2
5.4984736,0.41662696,2
5.5851707,0.47575298,2
5.588728,0.44896084,2
5.5682216,0.41376522,2
5.601294,0.47880083,2
5.6734757,0.3159131,2
5.576692,0.35131785,2
5.468276,0.45266858,2
5.604877,0.55558807,2
5.617304,0.44092306,2
5.6461453,0.51009303,2
5.70618,0.5221719,2
5.539212,0.52445966,2
5.5305195,0.59388435,2
5.631533,0.49773738,2
5.5716724,0.59358215,2
5.552249,0.5936662,2
5.4935083,0.5819087,2
5.6406465,0.5997616,2
5.6701527,0.53128314,2
5.5418406,0.59398955,2
5.666786,0.6193945,2
5.703338,0.5900526,2
5.637985,0.602114,2
5.637483,0.7153496,2
5.644215,0.6130229,2
5.670656,0.59547377,2
5.660698,0.66278046,2
5.6534066,0.5754486,2
5.7025642,0.5744971,2
5.631565,0.5733008,2
5.7242327,0.61260164,2
5.749196,0.58296555,2
5.8315797,0.65382475,2
5.851471,0.653009,2
5.6604104,0.60900116,2
5.650532,0.6609127,2
5.6899347,0.7580516,2
5.676126,0.6678145,2
5.8892326,0.66852415,2
5.78215,0.66646725,2
5.814265,0.6523596,2
5.7947216,0.7402987,2
5.722808,0.6891952,2
5.754878,0.70488536,2
5.876458,0.75243706,2
5.816422,0.75889325,2
5.8187304,0.771054,2
5.7800264,0.70830137,2
5.779279,0.6800379,2
5.870623,0.6686796,2
5.8103127,0.7532456,2
5.8283386,0.7416688,2
5.791791,0.71826684,2
5.813217,0.74054277,2
5.7868795,0.7315888,2
5.788966,0.81185126,2
5.8010077,0.7804908,2
5.7111006,0.8327371,2
5.7498374,0.74219567,2
5.731264,0.77197045,2
5.5860424,0.86101764,2
5.641507,0.7767092,2
5.6212826,0.89609283,2
5.6241293,0.8657363,2
5.5982504,0.92805743,2
5.6274962,0.88928485,2
5.5996127,0.86496943,2
5.5470943,0.93808067,2
5.526989,0.98172504,2
5.542108,0.99683154,2
5.5942726,0.9899786,2
5.4455466,1.0754585,2
